释放, 1.5961517437769186
试验区, 1.5919492376451778
稳步, 1.5882453222349295
稳妥, 1.5862725600580436
重, 1.5849181558277232
设, 1.5843251441914226
进一步, 1.5780042212389196
面临, 1.577213370798277
减少, 1.5752194429141388
力量, 1.5697562132714538
世界, 1.5674999828125373
货币政策, 1.5647032358226123
双, 1.554491658334888
贯彻, 1.545733450684534
负担, 1.543035922838715
构建, 1.5403816361959106
就, 1.5403398211611044
宏观政策, 1.5382876652329465
提供, 1.5365558831553972
新增, 1.523828666248979
降费, 1.5196831329899543
同志, 1.514916872871805
必须, 1.5124543643736046
财政, 1.5124405893278663
深刻, 1.51211979731772
利用, 1.5096010437666738
建成, 1.5094044199015322
仍然, 1.5071455037196064
处置, 1.505618629359482
便利, 1.5048975401493778
基础设施, 1.5045020561316105
制定, 1.4989936687441507
生产总值, 1.490626805225289
风, 1.4876409158757165
壮大, 1.4873945697184778
平稳, 1.4859174214472253
文化, 1.4807829970178554
准入, 1.477840665077399
能力, 1.476771560380636
互利, 1.4763507675172058
总量, 1.4552216682754642
学校, 1.4504262110144732
总体, 1.4489057922714874
突出, 1.4473337705403924
科研, 1.447288405660112
法律, 1.444046307867834
着力, 1.4409634069287551
科学, 1.4377159906038868
压缩, 1.435197342544393
农民工, 1.4255158771831593
结合, 1.4239917871833163
高职, 1.4125525198438424
铁路, 1.4098621610779243
鼓励, 1.3994908101778254
清理, 1.3960532933614163
产业, 1.394889696715822
院校, 1.3943902193516338
地区, 1.393785656984449
时间, 1.388385920412326
党, 1.3856113038679685
关键, 1.3794458481710894
还, 1.3774283319078284
使用, 1.3772678351443863
社区, 1.37446252847855
人员, 1.373932627412065
转型, 1.3735061435141431
税率, 1.3729700926186434
有效, 1.3714580890632835
符合, 1.3685041073597164
支出, 1.3649593184049373
明显, 1.359806712498481
健康, 1.359140575961467
激发, 1.357513270335514
项目, 1.357212460274737
动能, 1.3560326572085395
面对, 1.355281040555178
都, 1.35500534993384
运行, 1.3543406419095048
职业, 1.3491753492712757
改善, 1.344019202452262
给予, 1.3393645196680226
一带, 1.330365454423442
超过, 1.3219599658009362
意见, 1.3197106384048967
干部, 1.318061167830992
物流, 1.3115388437426012
区间, 1.3083653298642601
干事, 1.307581383202022
诚挚, 1.3065750856502518
基金, 1.3014733042008464
材料, 1.3012467305244741
经贸, 1.2971134357516099
搞, 1.2934618955213333
建立, 1.2850143718334226
居民消费, 1.2849066153175315
激励, 1.2844198694638589
作出, 1.28004700740969
采取, 1.2795734850087492
信心, 1.2749432032886698
实行, 1.2737784396582321
付出, 1.2700385733954969
价格, 1.2696990040380793
合法权益, 1.2696076492903332
装备, 1.2686998022718865
历史, 1.2635515900754126
降, 1.259908154846591
丰富, 1.2578425887280758
民族, 1.2575791728251144
制, 1.2570650453123031
经济社会, 1.255740571179305
异地, 1.2553568335929555
空间, 1.2544833733249265
缓解, 1.2527367712076383
下调, 1.2521506214189508
应用, 1.2506091420339946
决不能, 1.248480695153284
干, 1.2479888168020041
集体, 1.247051914546069
办法, 1.2469100069083496
长期, 1.245755233931599
把握, 1.245553696180556
资本, 1.2447851300990327
创业, 1.2443961645524553
资源, 1.2413100484516266
用于, 1.2408377491763876
成绩, 1.2386959057432634
适度, 1.2386146160173679
汽车, 1.237558447254239
特别, 1.235340129014792
领导, 1.234769651829236
得到, 1.2307947180641419
发生, 1.225494430205154
预算, 1.2233996364570507
民间, 1.2233161520983589
清单, 1.2223792534982376
货币, 1.2220755963564884
知识产权, 1.217071157605841
统筹, 1.2158105325868052
创新能力, 1.209150494263569
高质量, 1.2059184640319756
峰会, 1.205542048283946
开局, 1.2026331239528698
减轻, 1.2006018224802162
台湾同胞, 1.1987227535542138
责任, 1.1985407541565811
出, 1.196933117774706
收入, 1.1955908248266987
形成, 1.192033666139933
压减, 1.1843096666052082
民生, 1.1829969167668293
审议, 1.1808995137862541
完成, 1.1750675580435828
化, 1.1742411818467735
繁荣, 1.1726797122993324
征收, 1.1696008474915347
遏制, 1.1686028523178247
实体, 1.1679109754295887
强烈, 1.1620858768782107
同胞, 1.1610846080875588
奋斗, 1.1606510342568916
进行, 1.1603070371491073
服务业, 1.1594420113357802
表示, 1.1590193502740758
老, 1.1560692520816946
结算, 1.155792447621875
区域, 1.1535031049323567
组织, 1.1529243623676781
推行, 1.1516557387511965
职业技能, 1.1498139500599105
会, 1.1491151918285079
内, 1.1477800060232517
平等, 1.1438878374955297
科研人员, 1.1438849804435771
跑, 1.1418188831255716
高标准, 1.140361855104688
工业, 1.139591471308591
规划, 1.1376039606685528
确需, 1.137446383860362
思想, 1.1373025360636904
纳入, 1.137133640282705
设施, 1.1348072150899142
举办, 1.134427316931932
没有, 1.1340747549753378
城乡, 1.1316267235459405
保险, 1.1296564849982484
需要, 1.1291944192788437
受, 1.1285754095506175
自觉, 1.126309096459061
数量, 1.1230887065181903
贫困, 1.1208944990530576
要素, 1.119175603529829
设立, 1.118963076877744
处于, 1.1186471749344957
水电, 1.1126345067032077
会议, 1.1122357977057509
服务设施, 1.1120963977670864
有力, 1.111379432080385
汇率, 1.10961770119254
费用, 1.1075572870853319
平台, 1.1074582184480486
小, 1.106834806673576
债券, 1.106757748339605
政务, 1.1061502870622588
决策, 1.1060910404836286
振兴, 1.1028966800655553
因素, 1.1015726417324396
转移, 1.1000952719431796
防范, 1.0990946743235908
牢牢, 1.098859180009375
聚焦, 1.0987980414336742
职能, 1.0984174168497667
巩固, 1.0969534096840388
方面, 1.096341896557
贷款, 1.0947137287465383
现行, 1.0938955360548617
住房, 1.0937056705810881
团队, 1.0929025502359542
贫困人口, 1.0909787810135838
凸显, 1.088759210450923
办事, 1.0864279522922207
职工, 1.0856189440087054
缴费, 1.0855248754261448
负面, 1.0840799350144805
精准, 1.0821179998073576
小康社会, 1.0820070388962475
强军, 1.0819795368162395
效应, 1.0804942391144121
可, 1.0768477483603345
公平, 1.0757016865694284
明显降低, 1.0739716454120938
引领, 1.0727861545844461
结果, 1.0726818462272079
体制, 1.0694434156700647
叠加, 1.0683289188274299
要求, 1.067435787573249
共建, 1.0655978033395868
城乡居民, 1.0654184806905467
市场准入, 1.0653667631954766
压力, 1.0626669952262713
先进, 1.0625674578566322
杠杆, 1.062162977230587
儿童, 1.060871869155031
迈出, 1.0589735451543643
扣除, 1.0581890739203024
放心, 1.0562645917745994
惩处, 1.0534358031840467
拥有, 1.051290261918441
共, 1.0499259064302335
汇聚, 1.047334021860161
去, 1.0469407026520585
指导, 1.0448624488692024
政, 1.0405406601032894
用药, 1.040090168422005
高速公路, 1.034103029240124
防, 1.0323023261420707
共创, 1.0290800226568728
除恶, 1.0284030693865929
实绩, 1.0250273647477492
听取, 1.0218816531580643
潜力, 1.0216452052347058
需求, 1.0169462636260391
赤字, 1.0155353610237126
海外侨胞, 1.0140698583680219
感谢, 1.0136477858955488
简化, 1.0071299392510926
随机, 1.0058536719152016
共同, 1.0049798146306985
规则, 1.0042627484129454
论坛, 1.0041859913393254
农产品, 1.0025744191032593
不得, 1.0015116698752633
违法者, 1.0005826785199305
全民, 0.998087585326677
拖欠, 0.9940945098034548
优惠政策, 0.9938387702127109
安排, 0.9927122947704259
要带头, 0.9926945646570611
进步, 0.9911632886538683
就医, 0.9904330011338922
祖国, 0.9893426656493193
定向, 0.9869572010024295
高校, 0.9850427859758055
强刺激, 0.9843304635078495
平均, 0.9841638857987527
考虑, 0.9809732598631999
宪法, 0.9802110426266603
国际收支, 0.9799218639913767
自主, 0.9795910021862854
立, 0.9776140455917784
推开, 0.9772824887793263
反对, 0.9762473255205111
排放量, 0.9762076318874011
接续, 0.9761643448633212
毕业生, 0.9759838105935563
随迁, 0.9753414508272545
消费者, 0.9752569351561894
报销, 0.9751982794142141
规定, 0.97350700200036
成功, 0.9734129281954018
区, 0.9730229323178171
办, 0.9724741713863301
放管, 0.9712266417618423
树, 0.9701849298138722
接受, 0.9689765713871198
成本, 0.967910277813581
外资, 0.9678912141464744
最大, 0.967731584172794
快递, 0.967144823474352
复杂, 0.9666029026478893
补助, 0.9651770189072377
共享, 0.9639196358035309
措施, 0.963881567769601
税收, 0.9637920338701947
民主, 0.9636769867986884
抓紧, 0.9635286668103414
做, 0.9631887039035092
提质, 0.9622391053947744
灵活运用, 0.9611415453557032
格局, 0.9583890797080838
自治, 0.9578599419152657
牢, 0.9574209768572424
隐患, 0.956857988017296
强大, 0.9566433618382342
执行, 0.9565541376030532
畅通, 0.9561749910290046
军队, 0.9557223174666927
战胜, 0.9554914883975274
线, 0.9549257989774156
支撑, 0.9544127978183321
处理, 0.9544110617201975
引导, 0.9534468987832435
公司, 0.9533178681022301
成立, 0.9528276909293203
城镇化, 0.951799007557599
服务水平, 0.9514218465980329
失业率, 0.951010559118719
改变, 0.9505614374138754
群体, 0.9487802882020764
农民, 0.9482410794410466
平衡, 0.9481338289630028
纳税人, 0.9480107530928346
降至, 0.9476699015916175
协调, 0.9469610590149851
守住, 0.9465666874341443
电力, 0.9451611240727666
公共服务, 0.9446370295629977
起征点, 0.9437284750365331
诊疗, 0.9433587649993284
财政收支, 0.9431062271873337
步伐, 0.942514260714264
制造, 0.9419200681622628
辉煌, 0.9418942374173025
税负, 0.9404589565902824
气, 0.9394079637692878
出现, 0.938640279754516
尽快, 0.9377210106502942
体现, 0.9376919436780425
质量, 0.937637441648308
网络, 0.9363258914168126
全部, 0.9324941198750455
核心技术, 0.9319687183919798
增值税, 0.9318363111985426
重视, 0.931168717919319
人文, 0.9305567104584624
落地, 0.9304850454021041
有效率, 0.9300114354252543
达到, 0.9286130976594702
侧, 0.9283589896517296
居民, 0.9280980163960816
高, 0.9272143841350655
工程, 0.9253162755781863
国有资产, 0.9253010951395684
动力, 0.9243481356113623
帮扶, 0.9232643574472137
传承, 0.9231064048470827
所有制, 0.9222652656769615
发力, 0.9208914091863742
集中, 0.9180174798442184
传统产业, 0.9168113362707464
中心, 0.9128735306388026
规模, 0.9126066597657193
积极性, 0.9088523914434432
债务, 0.9063452143357766
营商, 0.9035696992396388
拿到, 0.8933492310877088
护理, 0.8892700635792389
商品, 0.8884955934670928
起, 0.8832344914473239
联合, 0.8831219912281214
法规, 0.8781768520263594
越, 0.8778345760662465
现象, 0.876667708102583
残疾人, 0.8760169498060025
改建, 0.8746095412082113
部分, 0.8738342959100321
方向, 0.8727819383395222
失业, 0.8709865694086982
共同体, 0.8703239874431403
措, 0.8682998772941868
创造, 0.8658266406597165
人民币, 0.8655133923036178
意识, 0.8640728277420981
衔接, 0.8625784526186059
纠正, 0.8624401935984353
愿, 0.8614007166178097
大学, 0.8607912379683726
扫黑, 0.859909504449364
较大, 0.8598480892138916
守法, 0.8593427933892399
做法, 0.859264202802309
腐, 0.8551672195776054
人民团体, 0.8543300339432345
避免, 0.8542969972208003
修订, 0.8539572847977629
还有, 0.8495898590691552
老人, 0.8492313987251907
民主党派, 0.8491601535838113
并举, 0.8486128914083916
按时, 0.846111377948461
电商, 0.8455204154194985
学生, 0.8449379514787585
配套, 0.8446826270228592
大病, 0.8436696075671086
原则, 0.8426556971096778
期待, 0.8389243411619789
便民, 0.8383317337661448
形式主义, 0.837732245496343
追求, 0.8376095983898777
实施细则, 0.8373148683366829
实效, 0.8360939198419163
宽带, 0.8349428655558266
应有, 0.8342809214015762
资费, 0.8341545335877697
存款, 0.8336002949000036
棚户区, 0.8334089427695257
取消, 0.833107833611687
内地, 0.833002039505281
占, 0.8326744065062418
性, 0.8326075308221176
大局, 0.8324998941360074
良好, 0.831716924113704
能耗, 0.8316379063048135
国家主权, 0.8314945908307277
强国, 0.830757107113508
打击, 0.8306476712362869
下功夫, 0.8306215967655877
痛点, 0.8305448985504114
一般, 0.8300286932548582
来, 0.8294241694981038
新能源, 0.8287974931897737
示范, 0.8271883355693832
养老保险, 0.8261418590869881
垃圾, 0.8259227902079631
防止, 0.8249231625804356
特大事故, 0.8242106058431623
流程, 0.8238093668652603
贡献, 0.8237566216001881
简政放权, 0.8233530122464618
技能, 0.8233187773453017
拓展, 0.8230684649727116
严峻, 0.8229859797933284
不少, 0.8223349612877606
局面, 0.8216677898052448
国有企业, 0.821657448466602
老区, 0.8211715941875094
发行, 0.8209694283809531
清洁, 0.8201472811672247
最, 0.8199789105412065
财力, 0.8198075749628905
确定, 0.8192444529583206
决不, 0.8191363758411508
更新, 0.8182170996364677
到期, 0.817910780717414
工作人员, 0.817492934305944
预防, 0.8171544701877846
协同, 0.8169500427504376
国防, 0.8154211771451517
带动, 0.8136242429045745
采购, 0.8135211496780325
上升, 0.8118547088829465
政治, 0.8117772346556297
金融服务, 0.8116869282286514
和谐, 0.8115623221130963
承诺, 0.8111673497899723
骗, 0.8111662266674905
财政赤字, 0.8109689701918456
调剂, 0.8109686019895047
优势, 0.8109192349944149
双创, 0.8105097740371278
出席, 0.8097027156542257
受益, 0.8096924924241176
扩容, 0.8096171588948832
财政支出, 0.8095814279841085
附加, 0.8095808671311588
培养, 0.8092916914106113
电价, 0.8087229125860197
成就, 0.8087218004133425
投放, 0.8084496649240329
用户, 0.8082569491280922
感受, 0.8077899354028651
粮食, 0.8076801867220543
务必, 0.8072902330336473
探索, 0.8067736904887189
万众, 0.8054063139859514
较, 0.8053013619637993
财税, 0.8051713216124997
办学, 0.8048534859070764
短板, 0.8045033622791663
食品药品, 0.8044541522331483
集资, 0.8043602570505219
底线, 0.803522008218184
配置, 0.8027806150638627
银行, 0.8026448754407454
利率, 0.8025947588611938
率, 0.8025595648579354
外交, 0.8024237516046513
下行, 0.801178600349898
外部环境, 0.800834274722312
简易, 0.8007493559686366
不端, 0.80063482372838
有序, 0.800362375321166
布局, 0.8003118761265139
宏观, 0.7991555736347422
化肥, 0.7988710806228287
基地, 0.7988644638850647
带来, 0.797123024152022
作为, 0.7970078649056981
评价, 0.7968743660546661
传销, 0.7967608770326258
劳动力, 0.7967364044135349
攻关, 0.7966401090094731
部署, 0.7957721516345792
服务体系, 0.7954913234465456
增收, 0.7954303301418615
变, 0.7953152601062297
梦, 0.7952570887563658
基调, 0.795032531813058
坚强, 0.7936504878831507
更多, 0.7931912714500114
涉企, 0.7927157759668235
模式, 0.791949449894777
微, 0.7919110178637474
企业家, 0.791074918099857
方案, 0.7910087305931522
远程, 0.7908229242635187
盗抢, 0.7907605038907118
决胜, 0.7904033733660467
牢记, 0.7902811426951976
沟通, 0.7897003021724532
财政政策, 0.7896608479485767
信贷, 0.7890952721318661
包容, 0.7889632519404699
便利化, 0.786891301013778
稳健, 0.7868771315254314
饮水, 0.7867920573551506
周边国家, 0.7867843448697913
力戒, 0.7862519393727929
草, 0.7857024938631807
信访工作, 0.7852463003153106
林区, 0.7852423840232361
交流, 0.7850102304467795
出访, 0.7840031598388839
复兴, 0.7839246265906157
林场, 0.7836260760937285
根本, 0.7835641210117876
经济带, 0.7829705464673675
学术, 0.7818404536963102
贵, 0.7813276499257406
审计, 0.7798924267219784
满足, 0.7798076215797475
正常, 0.7789623323578727
营业执照, 0.7773021220831487
修复, 0.7765986818564812
克服, 0.7755257365365195
相关, 0.7737116343539757
经验, 0.7736038283209457
法治, 0.7734138059380152
外资企业, 0.7731363251982549
足够, 0.7709343060596782
使命, 0.7693230636155994
报表, 0.7692217028817233
侵犯, 0.7678050583300833
取向, 0.7666081643076944
清缴, 0.7658872125805365
解脱, 0.7657814491431902
韧性, 0.7648999156872754
请, 0.7633217677144818
初心, 0.762174099983686
打好, 0.7608022121921267
奋进, 0.7606026929206778
书, 0.7593428337055845
办结, 0.7580587349325971
不准, 0.757693310631897
农垦, 0.757490638747325
农药, 0.7568310458047196
砥砺, 0.7568206288637814
事业心, 0.7563894956427981
出来, 0.7550670447743615
伟大成就, 0.7544130377692914
功能, 0.7541684165669155
伟大, 0.7540004093614663
经营性, 0.7538489449789111
奉行, 0.7538271371810614
继续执行, 0.7537201065543889
实物量, 0.751952756318133
门诊, 0.7519209175589235
委员, 0.7511747024923175
浮躁, 0.7504777557051282
气象, 0.7503423815535606
为政, 0.7494902549350432
主题, 0.7494892456391191
新闻出版, 0.7492946956707442
旧, 0.7489282815888113
攻坚克难, 0.7485616664722908
走, 0.748307544488231
低估, 0.7481807024027509
起来, 0.7479470827794191
越要, 0.7476763856644474
一贯主张, 0.7475187162031232
阶段性, 0.747126081998481
高血压, 0.746684138149426
抓实, 0.746452289913442
避难, 0.7464417538331597
限时, 0.7445961093110308
异常, 0.7437271205153203
选择性, 0.7433130956868788
学风, 0.7432407864181454
人文精神, 0.7432058918789245
分裂, 0.7428293693046735
糖尿病, 0.7427007884524855
郑重, 0.7425575990744415
迎检, 0.7425126249694972
指标, 0.7424689334525172
水文, 0.7424196022348541
公, 0.7422238785922749
疏解, 0.7413189324077897
工具, 0.7411824391920531
首都, 0.7409816158794792
公民, 0.7409027470021966
巨大, 0.7407553778959908
货运, 0.7404017919622644
使用量, 0.7399140794652558
地干, 0.739473338669907
等级证书, 0.739451548335947
整改, 0.7390486317341336
地震, 0.7387654001550812
定额, 0.7386224810376693
用地, 0.73856142379729
向上, 0.7383209853770034
规矩, 0.7381218087089653
不合理, 0.7379381148731312
套餐, 0.7378998527593331
发表, 0.7374972841547804
单边主义, 0.7373847828763868
轻, 0.7372228480042586
道路, 0.7371254236379808
留痕, 0.7366259589625997
河长, 0.7361341280989718
主产区, 0.7360014149373186
债市, 0.7359249734151627
赢, 0.735921024629005
图谋, 0.7358161826459734
量, 0.7357493912526912
产权, 0.7356581159478501
进取心, 0.735648743830886
行径, 0.7353644758558013
最多, 0.734981496821945
保护主义, 0.7346012288609624
达标, 0.7344939599128464
加剧, 0.7340684533741223
铸牢, 0.733917722019083
决定性, 0.7336127593846411
助餐, 0.7334190417458814
主席, 0.7333023275598282
常态, 0.7329764308890602
面向市场, 0.7327606409755101
小区, 0.7324640069415455
忘, 0.7321013210919369
民用, 0.731826463524758
社会化, 0.73162609633145
股市, 0.7316070338132594
干劲, 0.7316032448043699
特定, 0.7314494338052043
文件, 0.7311342815051963
提出, 0.7310806144127554
方针, 0.7309340715819524
精简, 0.7306413584182958
进口关税, 0.7304272849281015
上缴利润, 0.7301721475968254
消防, 0.7298814463272668
受理, 0.729407330923457
能干, 0.7292809530516607
使降, 0.7292481147492638
请予, 0.7291650442936206
学习, 0.7291625732514938
证明, 0.7289538014634894
个人信息, 0.7288866863348107
无限, 0.7287290276589918
不容, 0.7283637837106082
定点医院, 0.7277478380263221
婴幼儿, 0.7277181632146748
照护, 0.7273561867433621
阶段, 0.7272698193105223
行胜, 0.7272430244600319
互通, 0.7267997943162212
持卡, 0.7267891702014847
告, 0.7265695471598209
供销社, 0.7264356530559533
再次, 0.7263848034156871
善聚, 0.7260897793426268
营, 0.7260552501167263
向善, 0.7259968273271483
基本法, 0.7259752104443755
影视, 0.725925874997963
要强, 0.7258453004746347
传染病, 0.7258007975411329
抓细, 0.7257856032124282
逃责, 0.7256327178089252
停车场, 0.7255678331622452
地质, 0.725425378536441
来回, 0.7251143127818832
灾害, 0.7250703235262299
助行, 0.7250482422146027
无党派人士, 0.7245791547408439
筹办, 0.7243219332877076
前瞻性, 0.7240554142024932
主义, 0.7238369570795138
乱收费, 0.7238078629690412
总结, 0.7232873020036018
转为, 0.7232415669589373
欠费, 0.7230905738575597
精力, 0.7228829418731617
税费, 0.7228725050345874
精心, 0.7228375432404003
农村公路, 0.7226616017486829
过渡期, 0.7225633874813229
大赛, 0.7223718349043724
便利店, 0.7223520259169305
协商, 0.722330960361929
宅基地, 0.722136234771056
困扰, 0.722006172949633
高端, 0.7219870624888056
主场, 0.7219496648604644
癌症, 0.721808132146264
农户, 0.7217345296675625
下岗职工, 0.7217041760114361
减免, 0.7215590920348778
费, 0.721537205257123
信息技术, 0.7214415876905081
市政, 0.721435722156346
单位, 0.7212194428918801
责任制, 0.7206845795288922
相系, 0.7203886465953043
传导, 0.7200089812810063
大变局, 0.7199597627022108
繁琐, 0.7191200965807836
服务质量, 0.719050579858285
纲要, 0.7187275490819752
体育健儿, 0.7186627560950858
关税, 0.7186346298799424
注册, 0.7186085774830949
信用, 0.7185938156120623
发文, 0.7184516095027966
周年纪念, 0.718444426109271
易地, 0.7183409986935279
上合, 0.7181803052647062
财政性, 0.7179934633676683
提效, 0.7179551473971839
保持稳定, 0.7179116944584149
收官, 0.7178477977968653
充分准备, 0.7175293811477502
客货运, 0.7174544017034673
照料, 0.7174450571595422
性别, 0.7174221525787019
携手, 0.7170751550927812
率拟, 0.7170534314329662
地方病, 0.7169376084353547
网运, 0.7167987958110095
应用型, 0.7166479270436799
报告, 0.7166317903109065
创板, 0.7166053740206775
打下, 0.716560666951382
互联网内容, 0.7164995035748225
反腐败, 0.7164102223323372
养鱼, 0.7161904850321816
步行街, 0.716186155509898
慢性病, 0.7161219703560364
高度, 0.71578486220745
市场监管, 0.715644123355549
庆祝, 0.7155869698077967
机遇期, 0.7155283250264544
金融机构, 0.715375470363668
创建活动, 0.7148836544597721
紧张, 0.7146814357461571
机动车, 0.7146208418176668
跨部门, 0.7146023774559735
宣示, 0.7143483120747625
获, 0.7142988565829831
帮助, 0.7141372734145875
分开, 0.7139170966991035
车辆, 0.7137503484558605
备战, 0.7136912290277534
问责制, 0.7136035688331539
扶贫, 0.7134043503837216
税务, 0.7133483561034633
可期, 0.7128970828781991
思, 0.712563573043865
制度性, 0.712516947855163
丰收, 0.7122315922448389
命运, 0.7121284724379432
腐败分子, 0.7120971155945732
种类, 0.7118746934368136
特点, 0.7118295426296384
善用, 0.7116877148746337
良性, 0.7116397957829791
水运, 0.7115083304593266
燃煤, 0.711152748161554
表明, 0.7111026392155126
交通, 0.7110878557083616
精深, 0.7107936692053443
生物医药, 0.7106077636332836
患者, 0.7103779121718363
通用, 0.710222530346913
赔偿制度, 0.7100462367162446
预调, 0.7100453603394128
自信, 0.7099536965186319
总书记, 0.7099359713207568
生产力, 0.7099156233337218
报考, 0.7098863508911849
准备金率, 0.7097290306952696
签约, 0.7095228477709004
加重, 0.7094568398749109
迎评, 0.7094190536793542
补贴, 0.7093737861366424
摘帽, 0.7093471062372045
最终, 0.7092718936751443
雄安, 0.7092095956652847
证照, 0.7089139678189822
污染源, 0.7088960675772705
错案, 0.7088927651862551
歧视, 0.7088894239926369
家庭医生, 0.7088212080938593
具有, 0.7087742474513693
机械化, 0.708632899525028
药品, 0.7084694195001452
相机, 0.7082464650149692
便捷, 0.708191460525366
旧账, 0.7080963529374406
聚力, 0.7080955485215805
差距, 0.7078520832000126
堵点, 0.7078305386096189
工业生产, 0.7077056745820324
价值观, 0.7076880241834934
档案, 0.7076822612529468
搬迁, 0.707637302361983
松懈, 0.7075537155943064
公路, 0.7075166188364285
人工智能, 0.7074953486077038
树立, 0.7074580563884638
实战, 0.7074106509383926
用电, 0.7073948201882547
衡量, 0.7073737631857946
损害, 0.707272816535079
信任, 0.7070608680557776
部门, 0.7067546098295371
方法, 0.7067305819216263
代际, 0.7065777104180603
结余, 0.7064837417825289
阻断, 0.7063303465533369
罕见, 0.7062546891299339
过频, 0.7060510612254459
不理, 0.7059328247459014
全球化, 0.7059229345811696
幸福, 0.7059060087165875
监管者, 0.7057438602074755
路气, 0.7055965911783932
航空, 0.7055323536723351
外交活动, 0.7054703063961504
加速, 0.7053085720516625
全力支持, 0.705247505823629
行为, 0.7050849612626422
部, 0.7050511669767242
看病, 0.7047437065578589
金融市场, 0.7045902645882793
化学, 0.704290151376996
交易成本, 0.7041797424516711
起付, 0.7040306509035814
畜禽, 0.7039100187917581
共睹, 0.7038819074934926
侨眷, 0.7038771224928226
官僚主义, 0.7037946237160805
老年人, 0.7037836614167406
失职, 0.703719230081303
只顾, 0.703575644630847
虚, 0.7035499551518147
管出, 0.7034437357316174
